TransactionID,AccountID,TransactionAmount,TransactionDate,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Balance_Category,Age_Category,Cluster,Cluster_After_FeatureSelection
TX000614,2,3.4399999999999977,2023-01-19 17:24:30,60,4,6,26,78.0,108.0,1.0,7561.33,2024-11-04 08:12:20,True,False,False,False,True,False,High,Senior,1,0
TX000616,6,139.03,2023-08-30 18:00:09,63,4,4,20,50.0,81.0,1.0,2276.57,2024-11-04 08:11:29,False,False,True,True,False,False,Low,Mature,1,0
TX000617,5,254.92,2023-09-18 16:04:06,54,5,4,25,28.0,169.0,1.0,2791.12,2024-11-04 08:07:18,False,False,False,True,False,False,Low,Young,0,1
TX000618,7,115.11000000000001,2023-05-05 17:34:22,37,3,6,25,28.0,139.0,1.0,9808.97,2024-11-04 08:10:18,True,False,True,True,False,False,High,Young,1,0
TX000619,6,171.11,2023-05-15 16:52:24,53,6,4,27,57.0,171.0,1.0,6324.09,2024-11-04 08:08:40,True,False,False,False,True,False,Moderate,Mature,1,0
TX000621,6,420.76,2023-02-23 16:04:35,56,2,5,25,51.0,76.0,1.0,6581.55,2024-11-04 08:08:38,True,True,False,False,True,False,Moderate,Mature,1,0
TX000622,10,408.46,2023-03-01 16:17:46,55,6,6,24,64.0,28.0,1.0,3140.79,2024-11-04 08:08:20,True,True,False,False,True,False,Low,Mature,1,0
TX000624,3,342.17,2023-12-14 16:09:42,52,4,7,25,21.0,247.0,1.0,461.8299999999999,2024-11-04 08:08:32,False,True,False,False,False,True,Low,Young,0,1
TX000625,7,580.71,2023-09-20 16:37:48,58,7,4,21,53.0,95.0,1.0,5670.0,2024-11-04 08:10:54,True,False,False,True,False,False,Moderate,Mature,1,0
TX000626,7,821.54,2023-08-22 18:11:16,57,9,2,22,79.0,36.0,1.0,4040.32,2024-11-04 08:11:57,False,True,False,False,True,False,Moderate,Senior,1,0
TX000627,3,253.47,2023-06-14 17:07:08,57,4,6,13,20.0,238.0,1.0,220.51000000000022,2024-11-04 08:08:12,True,True,False,False,False,True,Low,Young,0,1
TX000628,8,22.810000000000002,2023-05-29 17:53:03,52,2,4,21,62.0,75.0,1.0,3634.76,2024-11-04 08:07:59,True,False,True,False,True,False,Low,Mature,1,0
TX000629,5,266.57,2023-07-03 17:56:59,57,6,2,39,39.0,96.0,1.0,7180.48,2024-11-04 08:07:10,False,False,True,True,False,False,Moderate,Adult,1,0
TX000630,4,374.61,2023-08-29 18:30:36,56,4,5,11,75.0,37.0,1.0,1389.71,2024-11-04 08:11:24,False,False,True,False,True,False,Low,Senior,1,0
TX000631,7,339.35,2023-02-03 16:08:47,57,5,7,27,78.0,70.0,1.0,5002.7,2024-11-04 08:08:17,False,False,False,False,True,False,Moderate,Senior,1,0
TX000632,2,810.3600000000001,2023-01-17 16:59:03,47,3,9,18,20.0,67.0,1.0,9239.12,2024-11-04 08:07:19,True,False,False,False,False,True,High,Young,0,1
TX000633,4,9.829999999999984,2023-07-24 17:04:17,58,4,4,26,24.0,86.0,1.0,666.4200000000001,2024-11-04 08:09:03,True,False,False,False,False,True,Low,Young,0,1
TX000634,5,135.57,2023-06-14 17:17:34,57,5,8,21,51.0,116.0,1.0,11351.64,2024-11-04 08:11:44,False,True,False,False,False,False,Very High,Mature,1,0
TX000635,9,340.05,2023-10-27 17:26:53,55,4,4,31,43.0,37.0,1.0,7234.15,2024-11-04 08:07:43,True,False,False,True,False,False,Moderate,Adult,1,0
TX000636,6,283.45,2023-10-17 17:24:47,53,4,2,23,27.0,127.0,1.0,2049.51,2024-11-04 08:08:51,True,True,False,True,False,False,Low,Young,0,1
TX000637,6,100.99000000000001,2023-05-29 16:20:29,52,4,3,22,68.0,114.0,1.0,8865.27,2024-11-04 08:09:12,True,False,False,False,False,False,High,Senior,1,0
TX000638,6,90.88,2023-02-20 16:48:49,37,5,5,25,18.0,176.0,1.0,3908.47,2024-11-04 08:07:13,True,True,False,False,False,True,Moderate,Young,0,1
TX000639,4,655.15,2023-01-02 16:22:54,57,8,6,21,26.0,264.0,1.0,5587.44,2024-11-04 08:07:15,True,False,False,True,False,False,Moderate,Young,0,1
TX000640,7,320.55,2023-05-01 17:11:47,49,5,4,20,50.0,118.0,1.0,438.75,2024-11-04 08:08:14,True,False,True,True,False,False,Low,Mature,0,1
TX000641,6,41.50999999999999,2023-10-04 16:47:33,50,2,3,27,28.0,47.999999999999986,1.0,609.6000000000004,2024-11-04 08:11:54,True,False,True,False,False,True,Low,Young,0,1
TX000642,3,71.52999999999997,2023-10-30 16:49:25,53,4,4,21,68.0,39.0,1.0,2393.73,2024-11-04 08:12:00,False,True,False,False,True,False,Low,Senior,1,0
TX000643,7,467.13,2023-09-28 17:18:26,54,1,4,24,54.0,45.0,1.0,3914.84,2024-11-04 08:06:58,False,True,False,False,True,False,Moderate,Mature,1,0
TX000644,9,235.4,2023-09-26 17:02:25,55,5,5,31,28.0,70.0,1.0,818.3599999999997,2024-11-04 08:10:13,True,True,False,False,False,True,Low,Young,0,1
TX000645,8,159.32,2023-01-16 18:57:13,57,2,3,25,18.0,100.0,1.0,304.4399999999996,2024-11-04 08:10:32,True,True,False,False,False,True,Low,Young,0,1
TX000646,7,50.829999999999984,2023-12-18 16:06:14,58,4,6,20,30.0,47.999999999999986,1.0,9553.42,2024-11-04 08:10:06,False,False,True,False,False,False,High,Young,1,0
TX000647,6,56.889999999999986,2023-02-03 18:03:56,56,1,6,28,59.0,56.0,1.0,3034.67,2024-11-04 08:09:52,False,True,False,True,False,False,Low,Mature,1,0
TX000648,5,20.21999999999997,2023-03-10 18:26:19,53,2,5,24,43.0,138.0,1.0,5515.32,2024-11-04 08:06:32,True,False,False,True,False,False,Moderate,Adult,1,0
TX000649,4,50.400000000000006,2023-03-27 17:02:44,54,2,6,11,36.0,84.0,1.0,1677.0100000000002,2024-11-04 08:07:17,True,True,False,False,False,False,Low,Adult,0,1
TX000650,5,73.88,2023-05-08 17:42:36,63,4,6,26,53.0,131.0,1.0,4055.55,2024-11-04 08:08:11,True,True,False,False,True,False,Moderate,Mature,1,0
TX000651,7,119.60999999999999,2023-03-14 16:21:01,51,5,3,22,33.0,53.0,1.0,9899.94,2024-11-04 08:07:28,True,False,False,False,False,False,High,Young,1,0
TX000653,5,116.57999999999998,2023-08-31 16:38:18,55,4,5,31,43.0,247.0,1.0,2620.74,2024-11-04 08:06:50,True,True,False,True,False,False,Low,Adult,0,1
TX000655,3,391.96,2023-06-19 16:21:58,52,4,6,20,64.0,79.0,1.0,2174.16,2024-11-04 08:06:47,True,False,False,False,True,False,Low,Mature,1,0
TX000656,7,156.26,2023-01-02 17:49:44,50,3,4,26,46.0,160.0,1.0,7854.1,2024-11-04 08:09:29,False,True,False,True,False,False,High,Adult,1,0
TX000657,9,427.0,2023-07-31 17:04:29,60,1,2,31,49.0,163.0,1.0,8253.65,2024-11-04 08:07:30,False,True,False,True,False,False,High,Adult,1,0
TX000658,5,443.68,2023-04-25 18:58:32,63,2,5,18,18.0,137.0,1.0,874.1499999999996,2024-11-04 08:10:26,True,False,False,False,False,True,Low,Young,0,1
TX000659,8,101.75999999999999,2023-02-20 17:27:24,58,4,5,25,31.0,26.0,1.0,6043.25,2024-11-04 08:11:08,True,True,False,False,False,False,Moderate,Young,0,0
TX000660,7,67.57,2023-08-17 16:44:38,63,5,4,20,37.0,107.0,1.0,2766.12,2024-11-04 08:11:15,True,True,False,True,False,False,Low,Adult,0,1
TX000661,10,326.29,2023-12-06 17:10:35,60,5,7,31,56.0,179.0,1.0,8171.26,2024-11-04 08:10:44,True,False,True,True,False,False,High,Mature,1,0
TX000662,4,158.56,2023-02-28 17:28:13,50,2,6,22,33.0,100.0,1.0,5401.21,2024-11-04 08:10:48,True,False,False,False,False,False,Moderate,Young,0,1
TX000663,5,56.02000000000004,2023-06-19 17:50:29,58,3,6,24,27.0,142.0,1.0,3548.02,2024-11-04 08:07:58,True,False,True,False,False,True,Low,Young,0,1
TX000664,9,288.28,2023-01-17 17:11:24,39,3,3,22,27.0,36.0,1.0,160.82999999999993,2024-11-04 08:06:33,True,False,True,False,False,True,Low,Young,0,1
TX000665,7,245.67,2023-01-02 18:35:07,39,5,4,29,24.0,107.0,1.0,752.25,2024-11-04 08:07:45,False,True,False,False,False,True,Low,Young,0,1
TX000667,2,114.35,2023-11-27 16:16:19,41,7,5,31,41.0,20.999999999999986,1.0,469.1199999999999,2024-11-04 08:10:13,False,True,False,True,False,False,Low,Adult,0,1
TX000668,8,373.27,2023-07-18 18:03:03,56,2,7,21,61.0,79.0,1.0,8441.61,2024-11-04 08:06:36,False,False,True,False,False,False,High,Mature,1,0
TX000669,2,504.63,2023-11-13 17:07:10,39,7,7,30,60.0,168.0,1.0,3806.16,2024-11-04 08:07:50,True,False,True,True,False,False,Low,Mature,1,0
TX000671,4,820.1500000000001,2023-12-18 16:33:01,54,7,3,20,47.0,181.0,1.0,8802.97,2024-11-04 08:10:34,True,True,False,False,False,False,High,Adult,1,0
TX000673,6,8.370000000000005,2023-01-12 16:21:27,53,1,9,25,63.0,135.0,1.0,1106.3400000000001,2024-11-04 08:11:23,True,False,False,False,True,False,Low,Mature,1,0
TX000674,8,197.49,2023-07-03 16:36:45,58,8,4,26,53.0,30.0,1.0,5005.33,2024-11-04 08:06:40,False,False,True,False,True,False,Moderate,Mature,1,0
TX000675,4,637.97,2023-10-23 17:17:18,52,4,2,32,58.0,90.0,1.0,7949.03,2024-11-04 08:07:56,True,True,False,False,True,False,High,Mature,1,0
TX000676,6,13.519999999999982,2023-05-15 16:51:28,57,2,4,28,26.0,65.0,1.0,259.77000000000044,2024-11-04 08:06:30,True,False,False,False,False,True,Low,Young,0,1
TX000677,5,432.1,2023-03-20 16:28:17,53,7,6,21,49.0,240.0,1.0,2114.3,2024-11-04 08:10:16,True,False,False,True,False,False,Low,Adult,0,1
TX000679,8,642.68,2023-02-17 16:57:11,58,6,4,19,50.0,94.0,1.0,8461.46,2024-11-04 08:08:38,True,True,False,False,False,False,High,Mature,1,0
TX000680,3,78.44,2023-11-21 17:25:30,53,3,2,25,52.0,292.0,1.0,6870.84,2024-11-04 08:10:39,False,False,True,False,True,False,Moderate,Mature,1,0
TX000681,5,139.72,2023-01-16 17:53:00,58,4,7,25,49.0,201.0,1.0,5058.83,2024-11-04 08:08:24,True,True,False,True,False,False,Moderate,Adult,1,0
TX000682,8,499.99,2023-08-02 16:01:17,53,3,9,21,31.0,296.0,1.0,8885.0,2024-11-04 08:09:05,True,True,False,True,False,False,High,Young,1,0
TX000683,3,10.069999999999993,2023-01-17 16:47:41,37,4,4,20,24.0,49.0,1.0,530.8099999999995,2024-11-04 08:08:57,True,False,True,False,False,True,Low,Young,0,1
TX000684,9,120.62,2023-02-27 16:37:11,55,3,8,22,23.0,85.0,1.0,9379.53,2024-11-04 08:06:39,True,False,False,False,False,True,High,Young,1,0
TX000685,4,578.49,2023-10-16 17:46:51,52,3,6,20,59.0,180.0,1.0,6475.13,2024-11-04 08:06:50,True,True,False,False,True,False,Moderate,Mature,1,0
TX000687,7,280.92,2024-01-01 18:21:50,50,5,7,21,41.0,168.0,1.0,5298.85,2024-11-04 08:06:41,True,False,True,False,False,False,Moderate,Adult,1,0
TX000688,4,42.420000000000016,2023-06-01 17:19:57,50,2,5,25,21.0,102.0,1.0,490.5699999999997,2024-11-04 08:09:11,True,False,True,False,False,True,Low,Young,0,1
TX000689,6,77.03,2023-06-19 16:57:53,58,2,6,21,67.0,259.0,1.0,11310.27,2024-11-04 08:08:06,True,False,False,False,False,False,Very High,Senior,1,0
TX000690,4,22.589999999999975,2023-03-27 16:12:36,57,2,6,27,62.0,45.0,1.0,3988.75,2024-11-04 08:08:22,True,False,False,False,True,False,Moderate,Mature,1,0
TX000691,2,568.76,2023-10-09 16:48:50,47,5,2,23,51.0,155.0,1.0,7484.32,2024-11-04 08:12:09,True,False,False,False,True,False,Moderate,Mature,1,0
TX000693,6,105.94,2023-08-07 16:02:55,60,4,4,23,51.0,207.0,1.0,5963.1,2024-11-04 08:09:59,True,True,False,True,False,False,Moderate,Mature,1,0
TX000695,6,350.15,2023-11-27 16:18:25,58,1,6,25,21.0,195.0,1.0,296.47000000000025,2024-11-04 08:08:37,False,False,False,False,False,True,Low,Young,0,1
TX000697,6,183.67,2023-06-26 16:11:29,51,6,8,24,19.0,238.0,1.0,910.2600000000002,2024-11-04 08:11:05,True,False,True,False,False,True,Low,Young,0,1
TX000698,6,278.27,2023-04-10 16:47:55,63,5,3,17,29.0,123.0,1.0,6684.34,2024-11-04 08:09:58,True,True,False,False,False,False,Moderate,Young,0,1
TX000699,3,470.3,2023-09-12 18:46:45,50,2,4,27,40.0,88.0,1.0,8524.09,2024-11-04 08:08:00,True,False,False,False,False,False,High,Adult,1,0
TX000700,6,261.69,2023-11-27 17:29:25,58,1,2,25,53.0,84.0,1.0,5126.65,2024-11-04 08:09:09,True,False,False,False,True,False,Moderate,Mature,1,0
TX000701,7,365.04,2023-03-06 16:29:57,50,6,7,24,22.0,94.0,1.0,873.8900000000003,2024-11-04 08:12:08,True,True,False,False,False,True,Low,Young,0,1
TX000702,8,211.1,2023-09-14 16:58:48,56,3,4,30,57.0,136.0,1.0,7059.77,2024-11-04 08:07:01,True,True,False,False,True,False,Moderate,Mature,1,0
TX000703,6,21.49000000000001,2023-05-04 16:51:17,60,5,3,21,58.0,240.0,1.0,11991.24,2024-11-04 08:08:08,True,False,False,False,False,False,Very High,Mature,1,0
TX000704,5,63.579999999999984,2023-09-11 17:43:14,47,2,6,20,18.0,199.0,1.0,8086.04,2024-11-04 08:11:56,True,False,False,False,False,True,High,Young,0,1
TX000705,5,321.86,2023-07-24 16:25:51,54,3,9,28,63.0,167.0,1.0,12626.49,2024-11-04 08:06:35,True,False,False,False,False,False,Very High,Mature,1,0
TX000706,3,12.110000000000014,2023-12-12 16:17:27,53,4,5,31,75.0,127.0,1.0,1730.2799999999997,2024-11-04 08:07:10,True,True,False,False,True,False,Low,Senior,1,0
TX000707,9,642.54,2023-05-10 18:49:20,49,8,9,31,44.0,28.0,1.0,3143.17,2024-11-04 08:10:37,True,True,False,True,False,False,Low,Adult,0,1
TX000708,8,210.45,2023-12-11 16:47:05,49,4,6,25,27.0,146.0,1.0,1242.4899999999998,2024-11-04 08:06:24,True,False,False,False,False,True,Low,Young,0,1
TX000709,5,313.65,2023-01-30 16:08:07,56,4,4,22,55.0,173.0,1.0,1886.3599999999997,2024-11-04 08:10:49,False,True,False,False,True,False,Low,Mature,1,1
TX000710,6,99.75999999999999,2023-08-07 16:21:37,50,7,3,23,26.0,131.0,1.0,416.8900000000003,2024-11-04 08:06:26,True,True,False,False,False,True,Low,Young,0,1
TX000711,7,115.32,2023-07-25 17:24:07,60,8,7,16,53.0,113.0,1.0,5929.08,2024-11-04 08:08:36,True,True,False,False,True,False,Moderate,Mature,1,0
TX000712,10,33.610000000000014,2023-08-21 17:25:00,49,4,2,32,23.0,72.0,1.0,479.0799999999999,2024-11-04 08:08:40,True,False,True,False,False,True,Low,Young,0,1
TX000713,4,498.59,2023-01-30 16:20:26,60,4,4,20,33.0,32.0,1.0,5862.99,2024-11-04 08:06:58,False,False,True,False,False,False,Moderate,Young,0,1
TX000714,5,98.81,2023-09-04 16:48:13,53,7,7,26,27.0,91.0,1.0,797.1000000000004,2024-11-04 08:08:11,True,True,False,False,False,True,Low,Young,0,1
TX000715,7,1.8700000000000045,2023-10-20 18:34:41,45,5,3,32,65.0,147.0,1.0,7287.94,2024-11-04 08:09:48,True,False,False,False,True,False,Moderate,Senior,1,0
TX000716,9,78.92000000000002,2023-06-15 18:57:42,53,2,7,16,59.0,95.0,1.0,5624.86,2024-11-04 08:08:28,False,False,True,True,False,False,Moderate,Mature,1,0
TX000717,10,194.29,2023-01-23 16:05:42,57,2,3,26,39.0,10.0,1.0,2988.41,2024-11-04 08:08:57,False,True,False,True,False,False,Low,Adult,0,1
TX000718,4,28.730000000000018,2023-10-31 16:11:57,54,6,4,19,53.0,185.0,1.0,2712.96,2024-11-04 08:08:37,True,False,False,True,False,False,Low,Mature,1,0
TX000719,3,105.53,2023-06-16 16:36:20,53,2,3,39,24.0,88.0,1.0,1433.6599999999999,2024-11-04 08:10:14,True,False,True,False,False,True,Low,Young,0,1
TX000720,6,737.34,2023-03-20 17:45:22,56,4,5,14,30.0,34.0,1.0,7336.56,2024-11-04 08:08:06,True,False,True,False,False,False,Moderate,Young,0,0
TX000721,5,237.86,2023-02-06 17:48:39,58,5,4,22,18.0,210.0,1.0,475.6300000000001,2024-11-04 08:10:20,True,False,False,False,False,True,Low,Young,0,1
TX000722,6,409.61,2023-07-26 16:05:48,54,4,7,19,65.0,89.0,1.0,11698.15,2024-11-04 08:10:16,True,True,False,False,False,False,Very High,Senior,1,0
TX000723,3,75.53,2023-08-21 17:36:05,58,2,6,26,21.0,157.0,1.0,1034.35,2024-11-04 08:07:11,False,False,True,False,False,True,Low,Young,0,1
TX000724,3,72.75,2023-05-01 16:30:03,50,8,2,22,64.0,15.0,1.0,12042.79,2024-11-04 08:07:19,True,False,False,False,False,False,Very High,Mature,1,0
TX000725,8,39.110000000000014,2023-09-01 18:05:37,47,4,4,25,26.0,143.0,1.0,518.54,2024-11-04 08:08:27,True,False,True,False,False,True,Low,Young,0,1
TX000727,3,729.38,2023-11-14 17:23:43,63,6,3,20,68.0,90.0,1.0,9127.65,2024-11-04 08:08:16,True,False,False,False,False,False,High,Senior,1,0
TX000728,5,137.49,2023-07-26 16:54:08,60,3,4,25,34.0,50.0,1.0,4471.05,2024-11-04 08:07:04,True,False,False,True,False,False,Moderate,Adult,0,1
TX000729,5,504.71,2023-04-10 18:27:51,55,2,5,27,29.0,61.0,1.0,6214.54,2024-11-04 08:08:37,True,False,True,True,False,False,Moderate,Young,0,1
TX000730,3,371.47,2023-05-30 16:15:10,49,3,6,23,24.0,58.0,1.0,1187.04,2024-11-04 08:07:09,False,True,False,False,False,True,Low,Young,0,1
TX000731,6,430.35,2023-02-20 17:23:03,63,4,6,26,36.0,205.0,1.0,354.89999999999964,2024-11-04 08:10:51,True,False,True,False,False,False,Low,Adult,0,1
TX000732,7,230.32,2023-05-15 18:15:33,49,3,5,29,35.0,56.0,1.0,791.46,2024-11-04 08:08:34,True,True,False,True,False,False,Low,Adult,0,1
TX000733,3,121.70999999999998,2023-09-05 17:02:23,56,6,8,29,52.0,140.0,1.0,5878.89,2024-11-04 08:11:23,True,False,False,False,True,False,Moderate,Mature,1,0
TX000734,2,98.87,2023-01-03 17:51:07,55,6,3,27,20.0,179.0,1.0,533.1999999999998,2024-11-04 08:06:58,True,False,True,False,False,True,Low,Young,0,1
TX000735,6,117.55000000000001,2023-05-19 16:35:07,58,5,3,21,24.0,35.0,1.0,897.9400000000005,2024-11-04 08:11:13,True,False,False,False,False,True,Low,Young,0,1
TX000736,4,244.64,2023-02-21 18:41:39,63,6,6,13,30.0,103.0,1.0,9159.56,2024-11-04 08:06:53,True,True,False,False,False,False,High,Young,1,0
TX000737,5,321.93,2023-12-04 18:27:11,52,5,5,19,45.0,12.0,1.0,4392.73,2024-11-04 08:07:51,True,False,False,True,False,False,Moderate,Adult,1,0
TX000739,3,283.23,2023-02-06 16:48:45,41,2,8,23,40.0,98.0,1.0,2008.77,2024-11-04 08:07:38,True,False,True,True,False,False,Low,Adult,0,1
TX000740,9,346.65,2024-01-01 16:17:13,45,2,4,28,30.0,60.0,1.0,6356.96,2024-11-04 08:06:58,True,False,True,True,False,False,Moderate,Young,0,1
TX000741,5,381.62,2023-01-27 16:40:28,49,8,2,23,64.0,164.0,1.0,6009.12,2024-11-04 08:11:46,True,False,True,False,True,False,Moderate,Mature,1,0
TX000742,6,388.65,2023-02-21 16:02:33,60,4,3,31,76.0,43.0,1.0,7896.85,2024-11-04 08:08:15,True,False,False,False,True,False,High,Senior,1,0
TX000743,5,29.21999999999997,2023-07-06 18:16:05,54,4,4,30,24.0,151.0,1.0,1649.4300000000003,2024-11-04 08:09:03,True,False,False,False,False,True,Low,Young,0,1
TX000744,6,46.75,2023-07-31 17:37:31,53,7,5,22,67.0,150.0,1.0,2840.43,2024-11-04 08:09:20,True,True,False,False,True,False,Low,Senior,1,0
TX000745,4,348.64,2023-06-09 17:12:09,53,5,8,21,57.0,128.0,1.0,3274.96,2024-11-04 08:11:22,True,False,True,False,True,False,Low,Mature,1,0
TX000746,7,319.17,2023-01-11 16:58:02,63,6,3,29,73.0,81.0,1.0,6501.56,2024-11-04 08:08:49,True,False,True,False,True,False,Moderate,Senior,1,0
TX000747,7,73.94999999999999,2023-11-03 16:39:45,54,2,6,18,26.0,76.0,1.0,363.9200000000001,2024-11-04 08:07:22,True,False,False,False,False,True,Low,Young,0,1
TX000748,10,389.63,2023-02-16 16:20:06,56,4,6,27,27.0,99.0,1.0,9748.48,2024-11-04 08:08:55,True,False,True,True,False,False,High,Young,1,0
TX000749,4,217.61,2023-03-16 17:36:31,56,6,6,31,19.0,45.0,1.0,1404.5299999999997,2024-11-04 08:10:08,True,False,False,False,False,True,Low,Young,0,1
TX000750,7,199.84,2023-01-16 16:01:34,44,3,3,15,21.0,150.0,1.0,706.4400000000005,2024-11-04 08:09:14,True,False,False,False,False,True,Low,Young,0,1
TX000751,4,56.349999999999994,2023-02-09 16:09:00,63,4,9,25,44.0,75.0,1.0,5095.73,2024-11-04 08:07:36,True,False,False,False,False,False,Moderate,Adult,1,0
TX000752,4,248.95,2023-06-16 16:19:35,53,1,7,30,65.0,29.0,1.0,3059.79,2024-11-04 08:09:32,False,True,False,False,True,False,Low,Senior,1,0
TX000753,7,142.58,2023-06-19 16:20:51,54,5,9,21,33.0,145.0,1.0,7844.23,2024-11-04 08:06:46,True,False,False,True,False,False,High,Young,1,0
TX000757,5,333.78,2023-11-30 17:53:48,51,6,10,26,60.0,98.0,1.0,6810.94,2024-11-04 08:07:50,True,False,False,False,True,False,Moderate,Mature,1,0
TX000758,5,332.59,2023-07-13 17:50:13,54,2,8,27,55.0,143.0,1.0,1457.0699999999997,2024-11-04 08:09:05,True,False,True,False,True,False,Low,Mature,1,1
TX000759,4,236.81,2023-10-26 16:59:55,60,5,1,30,22.0,15.0,1.0,813.6800000000003,2024-11-04 08:07:18,True,True,False,False,False,True,Low,Young,0,1
TX000760,9,417.8,2023-06-26 16:21:14,58,4,10,32,27.0,130.0,1.0,1518.8199999999997,2024-11-04 08:09:17,False,True,False,False,False,True,Low,Young,0,1
TX000761,7,319.27,2023-08-07 16:54:58,54,6,5,25,50.0,150.0,1.0,10269.78,2024-11-04 08:12:18,True,False,False,False,False,False,High,Mature,1,0
TX000762,5,384.1,2023-05-24 18:32:58,55,1,6,26,42.0,172.0,1.0,672.79,2024-11-04 08:11:42,True,True,False,True,False,False,Low,Adult,0,1
TX000763,6,820.6200000000001,2023-03-03 17:18:59,58,6,8,27,61.0,158.0,1.0,6024.8,2024-11-04 08:07:28,False,True,False,False,False,False,Moderate,Mature,1,0
TX000764,3,474.77,2023-12-25 16:28:20,55,7,8,21,56.0,50.0,1.0,2158.59,2024-11-04 08:08:36,False,False,True,True,False,False,Low,Mature,1,0
TX000765,9,542.72,2023-09-04 18:37:57,55,7,5,27,43.0,92.0,1.0,6011.8,2024-11-04 08:08:53,False,True,False,False,False,False,Moderate,Adult,1,0
TX000766,2,79.80000000000001,2023-12-22 17:17:34,60,3,4,30,73.0,76.0,1.0,6372.58,2024-11-04 08:06:48,True,False,False,False,True,False,Moderate,Senior,1,0
TX000767,4,46.24000000000001,2023-03-13 16:05:46,51,2,2,22,57.0,52.0,1.0,2569.56,2024-11-04 08:07:24,True,True,False,True,False,False,Low,Mature,1,0
TX000768,4,327.8,2023-11-23 17:44:29,53,4,4,25,61.0,54.0,1.0,10585.48,2024-11-04 08:09:18,True,False,False,False,False,False,High,Mature,1,0
TX000769,6,445.79,2023-07-07 17:19:39,49,3,6,25,52.0,161.0,1.0,717.9899999999998,2024-11-04 08:12:05,True,False,False,False,False,False,Low,Mature,0,1
TX000770,7,55.889999999999986,2023-08-17 16:54:30,58,4,4,39,72.0,150.0,1.0,3689.65,2024-11-04 08:11:33,True,False,True,False,True,False,Low,Senior,1,0
TX000771,5,158.41,2023-02-09 16:28:58,50,4,4,30,28.0,16.0,1.0,1512.1599999999999,2024-11-04 08:10:03,True,True,False,False,False,True,Low,Young,0,1
TX000772,5,101.19,2023-11-29 18:38:41,60,2,2,25,64.0,75.0,1.0,14389.45,2024-11-04 08:09:44,False,False,True,False,False,False,Very High,Mature,1,0
TX000774,5,61.97,2023-05-22 18:45:23,50,3,4,20,74.0,95.0,1.0,7014.69,2024-11-04 08:10:47,True,False,False,False,True,False,Moderate,Senior,1,0
TX000775,5,27.20999999999998,2023-06-14 16:34:54,53,5,6,21,79.0,102.0,1.0,3520.61,2024-11-04 08:06:49,True,False,False,False,True,False,Low,Senior,1,0
TX000776,8,173.74,2023-09-08 17:48:22,56,3,6,23,80.0,64.0,1.0,4913.42,2024-11-04 08:11:52,True,False,True,False,True,False,Moderate,Senior,1,0
TX000777,3,176.11,2023-08-10 16:48:55,53,2,7,27,38.0,105.0,1.0,9155.35,2024-11-04 08:10:30,True,True,False,True,False,False,High,Adult,1,0
TX000778,5,88.4,2023-11-10 18:02:07,60,5,5,31,46.0,174.0,1.0,2567.53,2024-11-04 08:09:41,True,False,True,True,False,False,Low,Adult,0,1
TX000779,5,567.92,2023-06-20 16:27:07,47,3,1,25,53.0,14.0,1.0,3779.47,2024-11-04 08:12:12,True,False,True,False,True,False,Low,Mature,1,0
TX000780,8,138.11,2023-12-11 17:29:02,50,3,5,28,68.0,104.0,1.0,4177.65,2024-11-04 08:07:04,False,False,True,False,True,False,Moderate,Senior,1,0
TX000781,8,456.93,2023-09-26 16:18:33,50,3,9,14,28.0,193.0,1.0,7284.76,2024-11-04 08:09:29,False,True,False,True,False,False,Moderate,Young,0,1
